ticker,long_term_projected_earnings_growth
F0GBR04ODP,7.7411757
0P00013LPO,8.896514
F00000LWO6,13.610694
F00000XSB6,7.22531
F00000YQTY,9.661596
F00000XO0E,10.57022
F0GBR04BXW,5.85042
0P00016RQT,11.95706
F00000NQV7,12.0320835
F00000YA32,10.673566
F0GBR04S9C,11.675101
F0GBR054Q3,6.9460263
F0000022LP,21.712515
0P0001377K,11.6036625
F0GBR04EBS,11.525691
0P00019WDG,9.854875
F000002ETE,12.530857
F0GBR069XD,5.6817746
F00000ZQD4,20.891546
F00000SRWH,5.8941884
F000002H6O,10.315451
F00000TQLI,8.871209
0P000135KH,9.050977
F00000ZY5G,7.4524565
0P0001ENK2,9.312789
0P0001BMGV,6.694834
F00000OXFV,9.783132
F00000M1G6,9.07183
F00000VPPY,9.566777
F000013PGX,8.981183
0P00016CZE,4.9961925
F0GBR04RNP,15.691178
F00000VOZ1,11.404969
F000002SD5,9.173839
F0GBR05WPY,11.930189
F00000LOF3,9.507118
F000005GE0,16.283474
F00001103K,8.722847
0P0001CY4Z,11.417412
0P0000SAX5,6.1359854
F000002ET4,13.993797
0P0000Q5LJ,6.38637
F000010ONA,5.3645716
F00000S7JG,12.715688
F00000JWFU,7.063115
F00000VQHK,10.392077
F00000X1S0,7.670233
0P00016SWM,9.86566
0P0000WF20,7.8571515
F00000U5H2,9.851795
0P00016SBW,8.620466
0P0001GY95,9.534806
F00000YD2T,6.473354
0P0000NBFY,7.9283013
F00000VD40,11.139817
F0GBR04SQP,13.254079
F000002GJU,12.554577
F00000WQQC,9.63645
F0GBR04JLK,9.337327
F00000VDQN,11.435444
0P00013LHJ,8.745697
F000013PGY,9.003294
F00000PXFW,40.740417
F0000028SK,10.158497
F00000WPLF,9.497888
F00000P801,17.80604
F00000GW7Y,9.612413
F000001KYD,16.546438
F00000PVHE,9.475577
F00000XCE0,11.262437
F0GBR059QG,9.614331
F000001VQ1,16.299261
F00000TIYN,11.952193
0P0000SJ56,12.274848
F000013T0U,9.512856
F00000NY66,8.266625
F00000QED3,13.157578
F000005J1I,4.92642
0P0000VWLO,7.05868
F00000ZD7T,12.746954
F00000SJZ2,10.01838
F0GBR04JPJ,9.07344
F000002IS8,7.7888227
F00000Z11W,9.501177
F0000155AW,7.144031
F0GBR0635E,6.9525647
F0GBR06MZX,5.047832
F00000PBG6,16.223867
F00000UIDI,8.807525
F000013INU,9.697479
F00000PXFD,5.121231
F000005J1F,4.980301
F000010OWR,13.590228
F00000PC3G,8.778316
F00000NGL9,6.117141
F00000W62B,12.886227
F000013L8M,10.148325
F00000MPUO,9.681399
F00000OETI,13.913881
F00000S90Y,10.697846
0P00012RW7,9.672571
F0000149AW,8.829797
F00000NJEZ,10.547486
F00000V4ES,10.369038
F00000ZDWR,16.477222
F0GBR05ZUX,9.189838
F00000QGY2,8.262986
F00000ODTX,7.5680737
F0GBR04SFT,9.351192
F0GBR04SG4,16.194122
F000002INY,9.108721
F00000GW7S,6.4706097
FOGBR05K56,4.695079
F00000QP51,11.364718
F00000QP1B,8.311001
F0000021A3,8.729723
0P00010310,4.4864087
F000002F6H,6.661603
0P0001FIA5,11.965881
0P0000P7ZQ,7.2680354
F00000S990,8.873508
F00000ZE5Q,18.024439
F0GBR06M63,8.884531
0P0000W89J,9.326229
F00000QOCP,6.764316
F00000OXB7,8.598431
F0GBR06XFS,8.54289
F0GBR06L2F,10.167019
0P0000TGP3,10.122905
F00000WAYS,19.817677
0P0001ILYT,12.086085
0P00017K9R,10.279111
F000011S39,11.121955
F00000UPGW,9.080113
F00000GXQP,12.04072
F00000WHZK,11.229594
F00000OWI3,8.539123
F00000SK2U,4.1387677
F0GBR04SCN,10.518162
F00000QSTE,7.023862
F00000VHFE,11.774512
F00000OCYU,12.900824
F000001ZMT,11.816781
F000000D0Y,4.818593
0P0001D741,10.087581
F000010N13,11.738448
F00000SGLT,11.304533
0P000151TQ,9.050254
F00000J4QN,7.7558603
F00000OI8Q,8.295124
0P00017IW6,9.241371
F00000WYCP,7.7608824
F00000OXFY,9.029952
0P000172E1,8.328763
0P0000YWFH,40.69779
0P0001AW6J,9.409012
F0GBR04MBQ,14.257464
0P0000HOQW,8.548009
F00000V1BQ,6.735336
F0000045EY,7.4601345
0P0000O4DK,7.133636
F0GBR05270,9.058008
0P0000M85W,11.51617
F0GBR06LJ5,9.469387
F00000OXFW,7.0646796
F00000PAM6,8.615444
F000011D61,14.843841
0P0000G5SA,12.400184
F00000VDIQ,9.176972
F000003V89,10.349037
0P000132FI,8.515524
F00000O7LQ,5.270635
F00000V2IU,11.601258
0P0000M6RN,9.097926
0P00011RCC,15.170275
F00000V3BF,9.175521
F00000HH79,6.9332285
F00000VWMH,16.238073
F00000ME7M,6.9842873
F00000QL6S,6.970547
F000002K1Y,9.491942
F00000QLNK,10.599742
F00000LOAF,9.775047
0P00012S7E,6.9531584
F00000JYYX,8.763058
F000013L8V,9.947015
F00000QA2D,8.75623
F000002JQ2,6.484025
0P0000N6HR,6.949998
F00000YQGG,7.7340226
0P00014LE8,8.948226
F0GBR05SHI,7.768278
0P0000WAHG,8.827945
F000010L5A,8.674854
0P00015URC,19.043621
F00000WD9W,7.117398
F00000TW64,8.012579
F0GBR04DTS,11.5538225
F00000X31G,12.100124
F0GBR04RUX,9.569512
F0GBR06KRJ,7.8309774
F000003ZCP,8.093579
F000010P2F,15.39852
F00000PGEJ,7.488413
F0GBR04NFH,12.56981
F00000VI10,8.159328
F00000QGH3,12.052334
F0GBR06GIH,12.30013
F00000V77Y,7.9359746
F00000OUJG,10.57274
F0000151ED,8.008611
F00000VD05,13.386695
F00000TULL,9.853211
0P0000I2AL,7.8965216
F0GBR052FV,9.277407
0P00014IZP,8.664896
F0000107PE,8.720961
0P00001AMJ,7.914999
F00000WC6F,9.556092
F000002AP8,15.709204
F000005I1M,11.489995
0P00015DQF,11.682954
F0000007ZG,10.696669
F0GBR06DQU,8.516281
F00000NPYP,7.6671543
F0GBR04RM3,8.813741
F00000V340,9.586284
F00000YVHH,10.215827
F00000MWI5,8.142912
F00000YG9S,8.531917
F00000XAA2,8.786958
F00000Y63W,9.047246
F00000TQLF,9.055439
F00000ZEDH,11.205862
F0GBR04J0K,19.415499
F0GBR061JY,11.511908
F0GBR04SFG,13.028769
F00000J43V,7.0281787
F0GBR06CDW,8.197144
F00000WQTY,9.190332
F00000QLM6,9.43178
F00000TP3E,17.545055
F00000QM6Z,8.072337
0P0000YVSE,19.680819
F00000VNB3,11.586983
F0GBR050G4,18.806131
F00000U5HE,9.980605
F0GBR054PR,11.349514
F00000PH03,11.417153
F00000XLYO,9.060127
F00000WX9A,9.260558
F00000Q7UA,7.398954
F00000OYO0,7.8668504
F00000QHOV,8.930287
F00000TQM4,8.688744
F00000UQD0,8.442227
0P0000SSC9,15.961013
F00000YG34,8.727957
F00000UG3S,8.279564
F0GBR058RB,10.96445
F000003UW2,8.269573
F00000ZO79,16.17144
F0GBR04DFY,12.833606
0P0000SDKA,7.520446
F0GBR053C1,7.8142266
F00000YCN1,7.5342226
0P00012S82,9.251818
F000014I6A,9.873567
F0GBR0570F,13.890954
F00000JOBY,9.987918
F00000WWQJ,9.141808
F00000MZDQ,12.809076
F00000Z2HG,10.937647
F00000WIMF,10.115953
F00000X0ME,14.688074
F000000S53,10.626373
F00000VIBL,21.439102
F00000SJYT,9.494053
F0GBR05530,11.246331
0P0000M6QV,4.9935875
F00000VTUO,9.338007
F00000LX1K,8.177861
F00000NMDN,8.012668
F00000W1L2,9.947229
F0GBR053M5,8.682284
0P000153I4,10.47596
F0GBR04BS0,10.8750925
0P000015Z4,14.214783
F00000WDDO,9.343673
F000000KVC,8.038517
0P00017ATR,13.158926
F00000LJKX,5.3228655
F00000ON9S,8.996059
F0000118JE,10.370545
F0GBR04RXW,8.816695
F0GBR04SL8,10.645579
F000003XHH,11.01252
F00000OPVF,10.62801
F00000WL94,15.270233
F00000SX3U,7.679294
F00000VZEG,9.699286
F0GBR06W8G,21.939302
F00000LZ6C,4.8371286
F0GBR06W8D,13.218571
F00000OYYF,11.215734
F00000MMZZ,11.696743
0P0000MXGH,6.139852
F00000TV9K,7.9824615
F0GBR04S6B,9.752978
0P000146ZE,9.778568
F00000SJTB,11.3561
F00000YKLT,9.2762985
F00000JUKA,9.741227
F00000PXIG,12.656859
F00000WOY4,13.807136
F00000XDAC,9.542269
F00000J73R,15.152228
F00000WKVG,4.489202
F00000QTLW,10.207899
F00000ZY51,6.4260864
0P0000YVD5,9.194629
F0GBR04MY8,13.957097
F00000PTWR,13.927996
F0GBR04EBZ,16.084866
F00000QJZJ,9.680911
F0GBR04CQ4,9.327916
F00000PWRJ,9.977009
F00000P0VA,13.490997
0P000168A6,9.8889065
F00000PVMC,10.843282
F00000WL90,14.971983
F00000MCDZ,11.391729
F00000N4PE,9.193866
F0GBR068AX,7.353456
0P00016SU5,6.6310906
0P00000IZO,13.170148
0P0000SSX2,5.32059
F00000MPTB,15.0356
0P0000TVVY,6.237053
F0GBR04NOG,8.234723
F00000Y974,13.375335
F00000XBWL,7.3569517
F00000XL5Y,11.244207
F00000Z0GR,9.930901
F00000NOG4,8.617447
F00000PG42,10.714931
0P00016RZ6,10.085229
0P00008DU9,8.9044485
F000002NYU,16.507185
F00000PUB9,9.968406
F00000JQ83,10.754723
F000014P7G,8.71147
F00000OZQI,9.614972
F0GBR06L5M,8.709374
F00000HHAW,11.687032
0P0000I59S,8.6222725
F00000LOB0,9.415695
F000001AA7,8.687723
F00000U4CT,7.046329
F00000WYF8,7.6469784
F00000MC3L,7.8391194
F00000MB2M,8.082807
0P00018WVA,7.4227915
F000014PU7,9.206956
F00000VBEU,9.083675
F00000QG2W,7.145708
0P0000WAHF,10.251041
0P0000JO13,13.438683
F000010OUJ,12.454032
F00000UDZI,9.171396
F0GBR04RT5,9.095753
F00000099R,6.4748554
F00000UPHH,8.831212
0P0001CN3T,8.1538725
F00000NRHO,12.34209
F00000Y0QP,9.57872
F00000OQ2G,22.264664
F00000YZS9,8.552008
F00000VU2Y,16.393343
0P0000N6CK,5.8493066
F000002ILN,12.280651
F000000OO0,5.059355
F00000P8DG,12.095725
F00000WQ4J,5.92944
F00000XZIX,12.868457
0P00019794,9.897731
F0GBR06XPO,7.2562833
0P0001BVG6,15.587558
F00000MAVM,10.991046
F00000M1A2,12.37761
0P0000IZNX,11.787195
F00000WUY7,10.763833
F00000YNJQ,10.240607
F0000020AH,14.209713
0P00013BGL,11.618235
F00000VMNX,10.398725
F00000Y4Z2,9.407766
F00000MO6X,12.691619
0P0000SM0F,13.449458
F00000UP3H,9.419225
0P00016RPN,11.955668
F00000V1AU,10.427722
0P0000UAIR,7.907831
0P0000THEC,9.285386
F00000MJ9D,7.660906
F00000W8B1,7.8303223
F00000UIC8,8.1049595
0P00016SCJ,14.049027
F00000NF9R,12.349852
F00000LLVT,10.430165
F0GBR05Z8B,13.795157
F00000MWKD,8.544908
F00000Q17T,10.987702
F00000MZ7B,7.580028
F00000PAKR,7.884549
0P0000UAIY,8.046938
0P0000P32G,8.948154
F00000ZXOA,10.084752
F0GBR053FR,7.7362466
F00000UIDL,8.965054
0P000155EF,7.7801003
0P00013BWH,11.881463
F000010BB8,9.617821
F00000V60D,11.553729
0P000132F4,6.305879
F00000YWMQ,8.840898
F000014PEH,9.475367
F00000JUVZ,6.095205
0P00013LHO,9.248543
F00000PXFY,40.83717
F00000QKXZ,11.487506
F00000VUKX,13.0876665
0P0000WF5X,5.7467847
F00000VE7A,13.269481
F00000T5LP,12.650207
F00000V4EP,7.9897246
F00000Z3SB,8.764773
F0GBR04ADW,7.530017
F00000WRG9,9.254942
F00000YEQQ,8.937281
F00000WB7G,9.648952
F0GBR04XBZ,9.1810465
0P00017K3E,8.638469
F00000S50U,11.928301
0P00016SVZ,6.984518
F00000OTTH,9.5326185
F00000W79D,8.997674
F0GBR04WOB,11.095207
F0GBR04IKT,11.474746
0P0001CRKK,7.6563697
0P00013LFJ,5.3117533
F00000SCIU,9.779734
F0GBR06XPX,9.818948
F00000NZFC,9.027126
F000002APJ,16.618801
F0GBR0550M,8.636292
0P00011EXR,8.5500345
0P0000N6PP,9.704535
F00000W8BE,9.337645
F00000VH4P,9.48499
F00000X91K,7.9715414
F0GBR04T1X,14.642131
F00000YNCF,7.7671304
0P0000ZN04,6.717087
F00000Q18T,10.393154
0P00019JNY,5.9586067
F00000Y4J0,12.557721
F00000XJCR,9.048046
F0000155BA,9.118078
0P0000M7CU,9.760991
0P000019YP,4.156215
F0GBR04UD7,9.660543
0P0001BMZR,8.623795
F00000Z3G6,17.460571
F0GBR06NJV,7.15577
F00000PBFZ,10.757397
F0GBR04FTB,9.774205
F0GBR058QT,10.301819
F00000HHFS,9.1731
F000013T26,10.594111
0P0000WA5O,10.256255
F00000QTWH,8.401445
0P0001BVGK,12.125172
0P0000XZP8,7.701509
F000005O41,14.273105
F000005J1Z,9.929947
0P000027DI,7.269454
F00000QG2U,7.1996365
F00000TXO3,8.799093
0P00016SCO,7.834406
0P0001FHMI,10.872701
F0GBR06U3Q,11.144428
0P00017CIB,9.156104
F00000VTAF,11.220927
F0GBR0548T,10.736672
F000000RTS,8.019741
F00000SVDF,10.773002
F00000H6EN,10.976049
F00000TIG3,7.262576
0P0000ZMGQ,41.282944
F000013VZM,9.886994
F00000PGH6,7.81352
F00000ML1E,9.672899
F000011G6A,10.881098
F0GBR04C2O,9.786676
F00000PWZL,15.780101
F00000PY7E,4.9176064
F00000VQS0,5.445672
0P0000PVV1,8.598441
0P0001CKQ5,9.111243
F00000OWFN,12.231639
F00000PMQT,6.509879
F00000TIYO,11.859812
F0GBR04AOD,9.39055
0P000094C8,6.3207173
F00000W8BI,10.018363
F00000216H,5.8069286
F0GBR04EZ8,9.314387
F00000UED5,7.432783
F0000023LG,9.710595
F00000XBIC,10.244227
F0GBR06WPH,8.9142475
F0GBR06UGR,10.069624
F0000003E8,8.194018
F00000WL6R,8.096559
F00000VKQ5,8.509814
F00000ZDPY,9.170653
F0GBR04MXW,14.024996
0P0001BT7O,7.2184997
F0GBR04BD4,11.259128
F000000OFT,9.063579
F00000OIP4,9.05355
F00000N7ZH,12.211617
F00000JUU4,11.015879
F000002A3T,6.9058776
F0GBR04DDO,6.9817867
F0000023FW,4.54024
F000004466,9.919185
F00000MV78,5.6977654
F00000SJT1,10.377676
F00000OULG,10.224584
F00000OXBY,9.774124
F00000WWH1,26.456356
0P0001FAH2,8.388544
F0GBR0615M,10.780342
F00000MDF8,9.406285
F00000OZTO,8.950227
F00000WZXD,11.104972
F00000PYMS,9.615418
F000000I77,12.14773
F0000003M6,8.4895935
F000010A4Q,10.427129
F0GBR04RNG,15.459831
F000002XYO,12.567657
F0GBR04IIL,11.093293
F0GBR059ON,8.37485
F00000HH2T,15.593898
F00000MVCQ,8.314243
F00000W5RE,7.9223137
F0GBR04BP9,10.105583
0P0001BP8I,5.912385
F00000VPQ5,9.164579
0P0000THCP,6.5919538
F00000411W,6.3308134
0P0001FIA7,11.856157
F000003USE,9.072582
F0GBR04DTM,9.774903
F00000Y5LX,9.736026
F00000OZ3X,6.635576
0P000153I8,6.3454757
F00000WJ2M,7.6471167
0P00017ZGS,10.515005
F0GBR04JK6,8.937006
F00000Q6KP,8.99029
F0000022RV,8.845504
F00000MF2S,14.725174
F0GBR04TC5,8.790271
F00000ZISJ,8.775398
F00000S76L,9.054227
0P0000UAIC,8.503592
F00000OPTG,8.401828
F000010OX3,9.085727
F00000IRA7,7.536566
0P0001CKQS,10.36828
0P0000I5O1,7.35316
F0000155B3,8.915499
0P0001FI5W,9.501447
F00000X3NO,9.095031
F000002X9W,9.9880085
0P0000M87J,9.188458
F00000SJT2,10.315796
F00000WEE6,11.681753
F00000QM7M,7.463049
F00000NUL6,8.583561
0P0001CWZA,9.288516
F00000RW8O,8.917696
0P00014DUK,10.745224
F00000PAUM,11.635525
F00000Z2HZ,8.386172
F00000XVWJ,4.0242567
F0000118JK,10.311538
F00000X2PZ,7.9417605
F0000026WO,10.97607
F00000NJD8,8.8324
F000010L3F,19.511309
F00000S7J6,8.708795
F000013D3L,7.4378686
F00000V90Z,11.876178
0P0001829B,8.860797
F00000SX2H,8.437498
F0GBR04RXF,8.942931
F00000R6QL,10.501036
0P0000F5AA,9.061098
0P000151JM,7.3891954
F00000TWYM,18.969915
0P00015EI9,10.075365
0P0001BVGE,9.046035
F000014HX2,13.95321
0P00015O6A,3.9501731
F00000V916,7.319267
F00000PGEI,7.4787703
F000011PUS,13.089608
0P0000I0IJ,8.372579
F00000YWJJ,8.928363
F0000000AX,9.895953
F00000OWI1,8.526679
F00000TVHP,9.569475
F0GBR063L9,9.20092
F00000QILT,14.429414
F00000QBO3,10.369656
F00000QTTG,8.957769
F00000QNST,7.678777
F00000HLG6,7.968429
F00000PKSO,8.928228
F00000RFWK,8.799948
F00000V2ZU,9.950849
F0000024M5,8.068431
F0GBR04DZ8,8.140308
0P000151JQ,10.094396
F0GBR06JKD,10.447041
0P00016SYR,12.623747
F0GBR05ZUF,9.424144
F00000PBF1,21.14481
F00000Y5K3,12.81902
F000000IYM,8.6438465
F0GBR04BZV,10.147325
F00000PH94,10.952228
F000000F7W,12.821589
F0GBR06Q25,5.14589
0P0001EE45,11.316414
F00000SCJG,9.599451
F00000M7RQ,9.881832
F00000PXHU,7.732546
F000013T0X,9.98436
F00000VTYM,9.195513
F00000OKF2,13.348389
F00000V8CM,11.861896
F00000Z74O,12.517232
F00000TX5B,9.8221855
F00000PGLJ,9.021948
0P0000N8X6,8.792949
F000002DAL,11.195377
F00000OZQM,10.08664
F00000WE15,6.6991935
F00000SJY0,15.687377
F000002317,10.72835
F00000VSQL,11.376184
F00000QTPG,7.4405727
F000002J9M,11.936217
F000005IOL,9.825039
0P00015979,9.07321
F00000WVOV,9.927903
F00000PG6J,8.697832
F000000HTM,10.367466
0P00001AM3,14.973668
F00000VFRY,9.237799
0P00012S6U,11.290923
F000013T0O,9.508401
F00000VXRM,9.637909
F00000MIZH,10.261694
F00000VXN2,6.487973
F00000WHGN,10.860733
FOGBR05U5C,8.524812
0P0000I0IH,10.7094965
F00000XHWZ,12.286073
F00000RM4C,9.88108
0P00016SCB,10.01259
0P0001D5HJ,9.438446
F00000Z0L6,9.61876
F00000VT1J,9.658764
F00000ZTQ8,8.476039
0P0000N6JG,11.379993
F00000XIXX,8.723058
F0GBR06L5N,8.638177
F000015DPL,12.737176
F00000TNEB,7.7055283
F000015DPO,8.298234
F00000YQM6,9.972043
0P000172EC,11.38111
F000001ATM,13.956209
F0000000Q9,8.542435
F0GBR058I1,7.198281
F000003ZPQ,9.2344675
F00000VBU2,8.949647
0P00015R8V,12.736202
F00000V33Q,7.2541294
0P0000GH3G,6.7858176
F00000MO6Y,12.667819
0P0000A2CK,10.177702
F00000SX4N,10.468059
F0000000P3,10.958844
F000000F7Z,13.469083
F0GBR0553O,7.6856656
F00000O970,7.4387407
F000001W7E,9.339027
F00000LOED,9.302841
F00000OKHB,11.24839
0P0000M6W3,10.739503
F00000P78B,11.275645
0P0001CC7G,8.03405
F0GBR066BU,17.906694
